



ITEM NO	ITEM_DESC	MSP	MSRP	DEALER PRICE	RETAIL-MAP	sale-price	end-sale	UPC	BRAND	FIREARM-ACTION	ATF-MODEL	CAL/GA
798681618286	SIG P320X5 LEGION 9MM 17R	871.00	1099.99	871.00	999.99	871.00	3/15/2023	798681618286	SIG SAUER	PISTOL	P320	9X19
798681618293	SIG P320X5 LEGION 9MM 10R	871.00	1099.99	871.00	999.99	871.00	3/15/2023	798681618293	SIG SAUER	PISTOL	P320	9X19
798681621309	SIG P320XC RXP PST 9MM 15R	854.00	1079.99	854.00	979.99	0.00		798681621309	SIG SAUER	PISTOL	P320	9X19
798681621316	SIG P320XC RXP PST 9MM 10R	854.00	1079.99	854.00	979.99	0.00		798681621316	SIG SAUER	PISTOL	P320	9X19
798681621347	SIG P320XF RXP PST 9MM 17R	854.00	1079.99	854.00	979.99	0.00		798681621347	SIG SAUER	PISTOL	P320	9X19
798681621354	SIG P320XF RXP PST 9MM 10R	854.00	1079.99	854.00	979.99	0.00		798681621354	SIG SAUER	PISTOL	P320	9X19
798681622207	SIG 716I TREAD RFL 308 20R 16B	1307.00	1649.99	1307.00	1499.99	0.00		798681622207	SIG SAUER INC	RIFLE	SIG 716-I SIG MULTI-CALIBER	7.62 NATO
798681625789	SIG CROSS RFL BA 308 16B BLK	1395.00	1749.99	1395.00	1599.99	0.00		798681625789	SIG SAUER INC	RIFLE	CROSS MULTI CAL SIG SAUER	308 WIN
798681625796	SIG CROSS PRS RFL BA 308 24B	2199.00	2749.99	2199.00	2499.99	2199.00	3/31/2023	798681625796	SIG SAUER INC	RIFLE	CROSS MULTI CAL. SIG SAUER	308
798681625819	SIG CROSS RFL BA 6.5CR 18B BLK	1395.00	1749.99	1395.00	1599.99	0.00		798681625819	SIG SAUER INC	RIFLE	CROSS MULTI CAL.	6.5 CREEDMOOR
798681625826	SIG CROSS PRS RFL BA 6.5CR 24B	2199.00	2749.99	2199.00	2499.99	0.00		798681625826	SIG SAUER	RIFLE	Cross	6.5 CREEDMOOR
798681626632	SIG P226 LEGION RXP DA 9MM 15R	1395.00	1749.99	1395.00	1599.99	0.00		798681626632	SIG SAUER	PISTOL	P226	9MM PARA
798681626649	SIG P226 LEGION RXP SA 9MM 15R	1395.00	1749.99	1395.00	1599.99	0.00		798681626649	SIG SAUER	PISTOL	P226	9MMX19
798681626656	SIG P229 LEGION RXP DA 9MM 15R	1395.00	1749.99	1395.00	1599.99	0.00		798681626656	SIG SAUER	PISTOL	P229	9MM
798681626663	SIG P229 LEGION RXP SA 9MM 15R	1395.00	1749.99	1395.00	1599.99	0.00		798681626663	SIG SAUER	PISTOL	P229	9X19
798681630288	SIG CROSS RFL BA 308 16B FLC	1569.00	1979.99	1569.00	1799.99	0.00		798681630288	SIG SAUER INC	RIFLE	CROSS MULTI CAL	308 WIN
798681630295	SIG CROSS RFL BA 6.5CR 18B FLC	1569.00	1979.99	1569.00	1799.99	0.00		798681630295	SIG SAUER	RIFLE	Cross	6.5 CREEDMOOR
798681639519	SIG M400 DH3 RFL 5.56 30R 16B	1495.00	1879.99	1495.00	1699.99	0.00		798681639519	SIG SAUER	RIFLE	SIGM400	MULTI-CAL
798681640157	SIG P365 NIT PST 380 10R NS	448.00	579.99	448.00	499.99	448.00	3/15/2023	798681640157	SIG SAUER	PISTOL	P365	380 AUTO
798681640164	SIG P365 NIT PST 380 10R NS MS	448.00	579.99	448.00	499.99	448.00	3/15/2023	798681640164	SIG SAUER	PISTOL	P365	380 AUTO
798681640447	SIG P322 22LR 20R 4B FO BLK	351.00	449.99	351.00	399.99	351.00	3/31/2023	798681640447	SIG SAUER	PISTOL	P322	22LR
798681640454	SIG P322 22LR 10R 4B FO BLK	351.00	449.99	351.00	399.99	0.00		798681640454	SIG SAUER	PISTOL	P322	22LR
798681641925	SIG P320X5 MAX RXP 9MM 21R	1395.00	1749.99	1395.00	1599.99	0.00		798681641925	SIG SAUER	PISTOL	P320	9X19
798681646432	SIG P320XCA LEGION 9MM 17R NS	871.00	1099.99	871.00	999.99	0.00		798681646432	SIG SAUER	PISTOL	P320	9X19
798681648436	SIG P226 ZEV RXP SA 9MM 15R	1759.00	2199.99	1759.00	1999.99	1759.00	3/31/2023	798681648436	SIG SAUER	PISTOL	P226	9MMX19
798681650897	SIG P365 9MM 15R COYTACPAC TL	509.99	679.99	509.99	549.99	0.00		798681650897	SIG SAUER	PISTOL	P365	9MM
798681652341	SIG P320XTEN NIT 10MM 15R NS	697.00	879.99	697.00	799.99	0.00		798681652341	SIG SAUER	PISTOL	P320	10MM
798681654475	SIG P320AXG PRO 9MM 17R 4.7 NS	1055.00	1329.99	1055.00	1199.99	0.00		798681654475	SIG SAUER	PISTOL	P320 AXG	9MMX19
798681656363	SIG M400 TRD SBSE RFL 5.56 30R	1099.00	1379.99	1099.00	1249.99	0.00		798681656363	SIG SAUER	RIFLE	SIGM400	5.56 NATO
798681662760	SIG P229 PRO DA 9MM 15R XRAY	1231.00	1549.99	1231.00	1399.99	0.00		798681662760	SIG SAUER	PISTOL	P229	9MM
798681662982	SIG P220 LEGION PST DA 45AP 8R	1133.00	1429.99	1133.00	1299.99	0.00		798681662982	SIG SAUER	PISTOL	P220	45AP
798681662999	SIG P220 LEGION PST SA 45AP 8R	1133.00	1429.99	1133.00	1299.99	1133.00	3/15/2023	798681662999	SIG SAUER	PISTOL	P220	45AP
798681663002	SIG P220 LEGION PST DA 10MM 8R	1407.00	1779.99	1407.00	1599.99	0.00		798681663002	SIG SAUER	PISTOL	P220	10MM
798681663019	SIG P220 LEGION PST SA 10MM 8R	1407.00	1779.99	1407.00	1599.99	0.00		798681663019	SIG SAUER	PISTOL	P220	10MM
798681663620	SIG P320XC NIT 9MM 15R NS	566.00	699.99	566.00	649.99	0.00		798681663620	SIG SAUER	PISTOL	P320	9X19
798681663644	SIG P320XF NIT 9MM 17R NS	566.00	699.99	566.00	649.99	0.00		798681663644	SIG SAUER	PISTOL	P320	9X19
798681663675	SIG P365XL PST 9MM 12R XRAY	527.00	679.99	527.00	599.99	0.00		798681663675	SIG SAUER	PISTOL	P365	9MM
798681663859	SIG P365X PST 9MM 12R XRAY	527.00	679.99	527.00	599.99	0.00		798681663859	SIG SAUER	PISTOL	P365	9MM
798681663866	SIG P365X PST 9MM 10R XRAY	527.00	679.99	527.00	599.99	0.00		798681663866	SIG SAUER	PISTOL	P365	9MM
798681663873	SIG P365X PST 9MM 12R MS XRAY	527.00	679.99	527.00	599.99	0.00		798681663873	SIG SAUER	PISTOL	P365	9MM
798681663897	SIG P365XL PST 9MM 10R XRAY	527.00	679.99	527.00	599.99	0.00		798681663897	SIG SAUER	PISTOL	P365	9MM
798681663903	SIG P365XL PST 9MM 12R MS	527.00	679.99	527.00	599.99	0.00		798681663903	SIG SAUER	PISTOL	P365	9MM
798681663910	SIG P365XL PST 9MM 10R MS MA	527.00	679.99	527.00	599.99	0.00		798681663910	SIG SAUER	PISTOL	P365	9MM
798681664634	SIG M400 X RFL 5.56 30R 16B	1133.00	1429.99	1133.00	1299.99	1133.00	3/31/2023	798681664634	SIG SAUER	RIFLE	SIGM400	MULTI-CAL
798681665051	SIG P320X5 DH3 PST 9MM 21R	1046.00	1299.99	1046.00	1199.99	0.00		798681665051	SIG SAUER	PISTOL	P320	9X19
798681665815	SIG P322 RXZE 22LR 20R 4B FO	479.00	599.99	479.00	549.99	0.00		798681665815	SIG SAUER	PISTOL	P322	22LR
798681666102	SIG P226 LEGION DA 9MM 10R	1133.00	1429.99	1133.00	1299.99	0.00		798681666102	SIG SAUER	PISTOL	P226	9MM
798681666119	SIG P226 LEGION SA 9MM 10R	1133.00	1429.99	1133.00	1299.99	0.00		798681666119	SIG SAUER	PISTOL	P226	9MM
798681666126	SIG P229 LEGION DA 9MM 10R	1133.00	1429.99	1133.00	1299.99	0.00		798681666126	SIG SAUER	PISTOL	P229	9MM
798681666140	SIG P226 LEGION PST DA 9MM 15R	1133.00	1429.99	1133.00	1299.99	1133.00	3/31/2023	798681666140	SIG SAUER	PISTOL	P226	9MM PARA
798681666157	SIG P226 LEGION PST SA 9MM 15R	1133.00	1429.99	1133.00	1299.99	1133.00	3/15/2023	798681666157	SIG SAUER	PISTOL	P226	9MMX19
798681666164	SIG P229 LEGION PST DA 9MM 15R	1133.00	1429.99	1133.00	1299.99	0.00		798681666164	SIG SAUER	PISTOL	P229	9MM
798681666171	SIG P229 LEGION PST SA 9MM 15R	1133.00	1429.99	1133.00	1299.99	1133.00	3/15/2023	798681666171	SIG SAUER	PISTOL	P229	9X19
798681666249	SIG 716I TRD SBSE 7.62 20R 16B	1495.00	1879.99	1495.00	1699.99	0.00		798681666249	SIG SAUER INC	RIFLE	SIG 716-I MULTI-CALIBER	7.62 NATO
798681666751	SIG MPX PCC RFL 9MM 35RD BLK	1743.00	2179.99	1743.00	1999.99	0.00		798681666751	SIG SAUER	RIFLE	SIGMPX	MULTI CAL
798681667161	SIG CROSS RFLBA 308 16B FDE TL	1529.99	1879.99	1529.99	1699.99	0.00		798681667161	SIG SAUER INC	RIFLE	CROSS MULTI CAL SIG SAUER	308 WIN
798681667598	SIG P365 RXZE NIT 380 10R NS	592.00	749.99	592.00	679.99	0.00		798681667598	SIG SAUER	PISTOL	P365	380 AUTO
798681669981	SIG P365XMAC COMP 9MM 17R XRAY	697.00	879.99	697.00	799.99	697.00	3/31/2023	798681669981	SIG SAUER	PISTOL	P365 XMacro	9X19
798681671144	SIG P365XL 9MM 12R COY VP TL	589.99	789.99	589.99	649.99	0.00		798681671144	SIG SAUER	PISTOL	P365	9MM
798681671748	SIG MPX CPPR PST 9MM 20R COY	1656.00	2079.99	1656.00	1899.99	0.00		798681671748	SIG SAUER, INC	PISTOL	SIG MPX MULTI-CAL.	9MM
798681671762	SIG MPXK PST 9MM 4.5 35R BLK	1831.00	2299.99	1831.00	2099.99	0.00		798681671762	SIG SAUER	PISTOL	MPX	9MM
798681671779	SIG MPXK CPPR PST 9MM 20R BLK	1743.00	2179.99	1743.00	1999.99	0.00		798681671779	SIG SAUER INC	PISTOL	SIG MPX MULTI-CAL.	9MM
798681672677	SIG M400 TRD PRED2 RFL 5.56 5R	1046.00	1299.99	1046.00	1199.99	1046.00	3/31/2023	798681672677	SIG SAUER INC	RIFLE	SIGM400	5.56 NATO
798681676811	SIG P320C RXZP NIT PST 9MM 15R	610.00	779.99	610.00	699.99	0.00		798681676811	SIG SAUER	PISTOL	P320	9MM X19
798681676828	SIG P320F RXZP NIT PST 9MM 17R	610.00	779.99	610.00	699.99	0.00		798681676828	SIG SAUER	PISTOL	P320	9MM
798681677344	SIG P365XMAC COMP RXZE 9MM 17R	828.00	1049.99	828.00	949.99	0.00		798681677344	SIG SAUER	PISTOL	P365 XMacro	9X19
798681678747	SIG P320C RXZP NIT PST 9MM 10R	610.00	779.99	610.00	699.99	0.00		798681678747	SIG SAUER	PISTOL	P320	9MM X19
798681678754	SIG P320F RXZP NIT PST 9MM 10R	610.00	779.99	610.00	699.99	0.00		798681678754	SIG SAUER	PISTOL	P320	9MM
798681681228	SIG P365 NIT PST 9MM 10R XRAY	479.00	599.99	479.00	549.99	0.00		798681681228	SIG SAUER	PISTOL	P365	9MM
798681681235	SIG P365 NIT PST 9MM 10R MS	479.00	599.99	479.00	549.99	0.00		798681681235	SIG SAUER	PISTOL	P365	9MM
79920	CHT PITBULL 9MM DA REV 2SS	389.99	490.00	389.99	N/A	0.00		678958799200	CHARTER ARMS	REVOLVER	PITBULL	9MM
801-01008-00	CHA MESA BA 300 24B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029196	CHRISTENSEN ARMS	RIFLE	MODEL 14	300 WIN MAG
801-01009-00	CHA MESA BA 7MM 24B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029202	CHRISTENSEN ARMS	RIFLE	MODEL 14	7MM MAG
801-01010-00	CHA MESA BA 308 22B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029219	CHRISTENSEN ARMS	RIFLE	MODEL 14	308 WIN
801-01011-00	CHA MESA BA 28NOS 26B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029226	CHRISTENSEN ARMS	RIFLE	MODEL 14	28 Nosler
801-01012-00	CHA MESA BA 7MM-08 22B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029233	CHRISTENSEN ARMS	RIFLE	MESA	7MM-08 REM
801-01013-00	CHA MESA BA 6.5CR 22B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029240	CHRISTENSEN ARMS	RIFLE	MODEL 14	6.5 Creedmoor
801-01015-00	CHA MESA BA 6.5CR 22B LH BB	1366.99	1599.99	1366.99	1549.99	0.00		810651029349	CHRISTENSEN ARMS	RIFLE	MESA	6.5 CREEDMOOR
801-01016-00	CHA MESA BA 308 RFL 22B LH BB	1366.99	1599.99	1366.99	1549.99	0.00		810651029363	CHRISTENSEN ARMS	RIFLE	MESA	308 WIN
801-01018-00	CHA MESA BA 6.5CR 22B LH	1366.99	1599.99	1366.99	1549.99	0.00		810651029370	CHRISTENSEN ARMS	RIFLE	N/A	6.5 CREEDMOOR 1-8
801-01021-00	CHA MESA BA 6.5PRC 24B	1145.99	1349.99	1145.99	1299.99	0.00		810651029721	CHRISTENSEN ARMS	RIFLE	MODEL 14	6.5 PRC
801-01022-00	CHA MESA BA 6.5PRC 24B BB	1145.99	1349.99	1145.99	1299.99	0.00		810651029738	CHRISTENSEN ARMS	RIFLE	MODEL 14	6.5 PRC
801-01023-00	CHA MESA BA 300PRC 24B	1145.99	1349.99	1145.99	1299.99	0.00		696528086789	CHRISTENSEN ARMS	RIFLE	MODEL 14	300 PRC
801-01024-00	CHA MESA BA 300PRC 24B BB	1145.99	1349.99	1145.99	1299.99	0.00		696528086796	CHRISTENSEN ARMS	RIFLE	MODEL 14	300PRC
801-01026-00	CHA MESA BA TI 6.5CRD 22B GRY	1637.99	1949.99	1637.99	1879.99	0.00		696528087601	CHRISTENSEN ARMS	RIFLE	MODEL 14TI	6.5 CREEDMOOR
801-01027-00	CHA MESA BA TI 6.5PRC 22B GRY	1637.99	1949.99	1637.99	1879.99	0.00		696528087618	CHRISTENSEN ARMS	RIFLE	MODEL 1411	6.5 PRC
801-01072-00	CHA MESA FFT BA 6.5CR 20B	1366.99	1599.99	1366.99	1549.99	0.00		691328238147	CHRISTENSEN ARMS	RIFLE	MESA	6.5 Creedmoor
801-01073-00	CHA MESA FFT BA 6.5CR 20B BB	1366.99	1599.99	1366.99	1549.99	0.00		691328238154	CHRISTENSEN ARMS	RIFLE	MESA	6.5 CREEDMOOR
801-01074-00	CHA MESA FFT BA 6.5PRC 20B	1366.99	1599.99	1366.99	1549.99	0.00		691328238161	CHRISTENSEN ARMS	RIFLE	MESA	6.5 PRC
